query	subject	identity	alignment_length	mismatches	gap_opens	q_start	q_end	s_start	s_end	evalue	bit_score	query_key	subject_key	q_strand	s_strand	SAMPLE.TUMOR	CHROM	start_position	end_position
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	27	31	103	107	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	148	152	109	113	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	60	64	140	144	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	69	73	163	167	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	167	171	164	168	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	29	33	168	172	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	137	141	170	174	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	31	35	173	177	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	5	0	0	91	95	184	188	28	10.4	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	4	7	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	4	7	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	4	7	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	4	7	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	5	8	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	5	8	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	5	8	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	5	8	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	6	9	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	6	9	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	6	9	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	6	9	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	7	10	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	7	10	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	7	10	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	7	10	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	8	11	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	8	11	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	8	11	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	8	11	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	9	12	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	9	12	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	9	12	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	9	12	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	10	13	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	10	13	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	10	13	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	10	13	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	11	14	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	11	14	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	11	14	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	11	14	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	12	15	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	12	15	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	12	15	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	192	195	12	15	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	13	16	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	13	16	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	13	16	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	111	114	14	17	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	14	17	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	14	17	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	173	176	15	18	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	181	184	15	18	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	28	31	17	20	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	160	163	20	23	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	115	118	25	28	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	102	105	28	31	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	67	70	30	33	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	141	144	30	33	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	110	113	31	34	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	180	183	31	34	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	182	185	32	35	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	155	158	33	36	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	18	21	35	38	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	85.714	7	1	0	168	174	36	42	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	47	50	42	45	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	197	200	42	45	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	5	8	43	46	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	72	75	43	46	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	7	10	46	49	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	171	174	50	53	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	27	30	51	54	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	21	24	53	56	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	124	127	53	56	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	112	115	56	59	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	182	185	56	59	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	40	43	61	64	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	22	25	63	66	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	90	93	63	66	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	125	128	63	66	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	133	136	63	66	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	108	111	68	71	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	109	112	73	76	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	68	71	74	77	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	142	145	74	77	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	85.714	7	1	0	112	118	75	81	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	155	158	75	78	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	168	171	78	81	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	57	60	84	87	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	184	187	89	92	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	100	103	90	93	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	153	156	90	93	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	194	197	92	95	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	159	162	95	98	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	163	166	95	98	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	58	61	97	100	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	152	155	97	100	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	64	67	100	103	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	178	181	109	112	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	87.5	8	0	1	165	171	110	117	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	157	160	110	113	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
PD13419/6:7123698-163847373,7123599-7123798	PD13419/6:7123698-163847373,163847273-163847472	100	4	0	0	161	164	110	113	100	8.5	PD13419/6:7123698-163847373	PD13419/6:7123698-163847373	+	+	PD13419	6	7123698	163847373
